Client_ID,Client_Name,Bank_Name,Account_Type,Currency,Transaction_Amount,Interest_Rate,Maturity_Date,Email,Phone,Loan_Status,Remarks
83738,  alpha holdings ,CITI,CURRENT,BDT,,11.42,,,01712-345678,Rejected, follow up 
22297,beta funds,BOFA,Savings,BDT,,6.14,25-10-2025,wrongmail,01712-345678,approved, good payer 
71032,MARY INVEST,CHASE,CURRENT,,,,2024.06.08,client@mail.com,, PENDING , HIGH RISK 
,beta funds,CITI, investment ,EUR,,,04/01/2026, CLIENT@BANK.COM ,,Rejected, good payer 
23406,john capital,CITI,Savings,GBP,203220,,,,1712345678,Rejected, follow up 
65740,MARY INVEST,,Savings,,$412919,6.44,06/14/2024, CLIENT@BANK.COM ,, PENDING , follow up 
,  alpha holdings ,BOFA, investment ,EUR,307873,,06/13/2024, CLIENT@BANK.COM ,1712345678,Rejected, follow up 
88719,MARY INVEST,CITI,Savings,USD,159059,,,client@mail.com,01712-345678,,
,beta funds,, investment ,,$164293,7,04/06/2024, CLIENT@BANK.COM ,1712345678,, follow up 
,  alpha holdings ,HSBC, investment ,USD,348616,,13-10-2025, CLIENT@BANK.COM ,01712-345678,Rejected,
,  alpha holdings ,WELLS FARGO,Savings,GBP,,7.75,16-05-2024, CLIENT@BANK.COM ,,Rejected,
,,WELLS FARGO,CURRENT,GBP,4225,,2024.12.27,,01712345678,, good payer 
,john capital,HSBC, investment ,,333037,,2026.05.19,,1712345678,approved, HIGH RISK 
23276,MARY INVEST,CHASE, investment ,BDT,$119381,,13-11-2025,client@mail.com,1712345678,approved,
,beta funds,CHASE,CURRENT,,,10.91,31-10-2025,,01712345678, PENDING , good payer 
58502,beta funds,CHASE, investment ,EUR,$20184,,2024.06.18,client@mail.com,1712345678, PENDING ,
50601,john capital,WELLS FARGO,Savings,USD,217580,,04/18/2026,wrongmail,01712345678,Rejected, follow up 
,,WELLS FARGO,CURRENT,,$84541,,05-07-2024,client@mail.com,01712345678,Rejected,
,MARY INVEST,HSBC,loan,,167804,7.98,01/20/2026,wrongmail,01712-345678, PENDING ,
,MARY INVEST,CITI,CURRENT,GBP,,,05/11/2025, CLIENT@BANK.COM ,,Rejected, good payer 
,,WELLS FARGO,loan,EUR,$254777,,15-08-2025,,01712345678,Rejected, follow up 
,beta funds,HSBC,CURRENT,USD,440207,7.99,20-07-2024,,01712345678,, good payer 
57840,john capital,WELLS FARGO, investment ,BDT,$466114,8.57,12/30/2025,wrongmail,01712345678, PENDING ,
32092,  alpha holdings ,, investment ,GBP,459226,2.21,17-03-2025,client@mail.com,01712345678,approved, HIGH RISK 
59043,MARY INVEST,WELLS FARGO,CURRENT,EUR,307997,,08/10/2024,wrongmail,1712345678, PENDING , follow up 
19612,beta funds,CITI,Savings,USD,393225,10.07,07/09/2024,wrongmail,,approved,
,  alpha holdings ,, investment ,BDT,106628,,03/09/2025,wrongmail,,approved, follow up 
,  alpha holdings ,BOFA, investment ,GBP,$497891,,08/09/2025,,01712-345678,, HIGH RISK 
60204,MARY INVEST,,CURRENT,,,9.05,02/02/2026,,01712345678,Rejected, follow up 
,beta funds,, investment ,,242537,,11-06-2026,client@mail.com,,Rejected,
99333,john capital,HSBC, investment ,GBP,$371065,,, CLIENT@BANK.COM ,,approved, good payer 
81164,beta funds,WELLS FARGO, investment ,,,11.48,04/16/2025,,1712345678,approved, good payer 
,beta funds,, investment ,,,,2024.09.23,wrongmail,1712345678,Rejected, HIGH RISK 
64210,beta funds,BOFA, investment ,GBP,85515,3.66,09-08-2025,,1712345678,approved,
72672,MARY INVEST,CHASE, investment ,BDT,,,10-03-2025,wrongmail,01712345678,, follow up 
,  alpha holdings ,,CURRENT,USD,,5.18,,,01712345678, PENDING , good payer 
53337,john capital,WELLS FARGO,Savings,EUR,225054,11.27,2025.07.27,,, PENDING , good payer 
,,,Savings,USD,,2.49,22-09-2025, CLIENT@BANK.COM ,, PENDING ,
75119,beta funds,WELLS FARGO, investment ,USD,,,,,,approved, HIGH RISK 
,beta funds,CHASE,CURRENT,GBP,,,05/11/2025,wrongmail,, PENDING , good payer 
13708,MARY INVEST,,Savings,EUR,$217520,,2025.05.15, CLIENT@BANK.COM ,,approved, HIGH RISK 
22672,john capital,CITI,loan,EUR,$409725,,07-12-2025,,1712345678, PENDING , follow up 
,john capital,BOFA,CURRENT,BDT,498572,,04/10/2025, CLIENT@BANK.COM ,01712345678,approved, follow up 
,,WELLS FARGO,Savings,GBP,$397090,,02/19/2024,,01712345678,, good payer 
75323,MARY INVEST,CITI,Savings,,$9781,11.71,2024.04.19,,,Rejected,
,,HSBC,Savings,,,11.03,28-03-2025,wrongmail,1712345678,Rejected, HIGH RISK 
92293,john capital,CHASE,loan,BDT,$414322,,06/10/2026,wrongmail,1712345678,approved, HIGH RISK 
83309,MARY INVEST,HSBC,CURRENT,GBP,$169529,11.92,21-01-2025,client@mail.com,01712345678, PENDING , HIGH RISK 
26604,MARY INVEST,BOFA,loan,,,6.05,11-02-2024, CLIENT@BANK.COM ,, PENDING , good payer 
,beta funds,BOFA,loan,USD,$326096,,,wrongmail,,Rejected, HIGH RISK 
43408,john capital,CHASE,loan,GBP,193537,12.2,2025.10.25,client@mail.com,1712345678, PENDING , good payer 
,john capital,CHASE,loan,USD,488206,4.75,, CLIENT@BANK.COM ,,approved, good payer 
,,HSBC,loan,GBP,101272,10.82,03/12/2025,client@mail.com,1712345678,Rejected, follow up 
,,HSBC,loan,,170861,,2025.10.21,wrongmail,01712345678, PENDING , good payer 
,MARY INVEST,HSBC, investment ,GBP,$122114,,23-11-2025, CLIENT@BANK.COM ,01712-345678,Rejected, good payer 
20843,MARY INVEST,WELLS FARGO, investment ,BDT,,6.48,02/21/2024,,,approved,
,john capital,HSBC,loan,,342212,,,,,, follow up 
39330,MARY INVEST,HSBC,Savings,GBP,345263,,,wrongmail,, PENDING , follow up 
39563,john capital,WELLS FARGO,Savings,EUR,,9.85,,client@mail.com,, PENDING , good payer 
,beta funds,BOFA,Savings,GBP,$319596,2.23,2026.01.19, CLIENT@BANK.COM ,1712345678,,
44280,beta funds,HSBC,CURRENT,,,,,client@mail.com,01712345678,Rejected,
,  alpha holdings ,CITI,loan,,$277347,10.44,04/17/2024,,1712345678, PENDING ,
,  alpha holdings ,,CURRENT,,,,2024.12.06,,1712345678,approved, HIGH RISK 
,,WELLS FARGO,CURRENT,,$316274,,07-05-2024, CLIENT@BANK.COM ,01712-345678,, good payer 
,MARY INVEST,CITI,Savings,GBP,352447,,30-07-2025,client@mail.com,01712345678,approved,
96671,beta funds,CHASE,Savings,,198471,,24-01-2025,wrongmail,01712345678,approved, follow up 
30566,  alpha holdings ,WELLS FARGO,Savings,USD,,2.18,2024.05.13, CLIENT@BANK.COM ,,, HIGH RISK 
63475,john capital,,Savings,GBP,320835,,,client@mail.com,01712345678,approved, good payer 
72575,,BOFA,Savings,GBP,$54120,9.09,2026.05.09,,01712345678,approved,
16495,MARY INVEST,,CURRENT,USD,,10.07,07/28/2025, CLIENT@BANK.COM ,01712345678,, HIGH RISK 
13989,john capital,BOFA,Savings,GBP,$99859,,02/24/2026,client@mail.com,01712-345678,Rejected, follow up 
,  alpha holdings ,CITI, investment ,BDT,43497,5.85,, CLIENT@BANK.COM ,01712-345678,,
32936,  alpha holdings ,HSBC,Savings,USD,381480,2.54,2025.01.01,wrongmail,01712345678, PENDING , follow up 
32720,,BOFA, investment ,GBP,339741,4.99,04/20/2024,wrongmail,,approved, follow up 
55809,,HSBC,Savings,USD,222345,7.78,03/17/2025,,01712-345678, PENDING ,
,MARY INVEST,, investment ,GBP,100713,,22-05-2026, CLIENT@BANK.COM ,1712345678,, HIGH RISK 
,,CITI,Savings,,335580,9.68,, CLIENT@BANK.COM ,01712345678, PENDING , HIGH RISK 
,beta funds,BOFA,loan,GBP,$195940,,21-01-2026,wrongmail,01712-345678, PENDING ,
,john capital,WELLS FARGO,CURRENT,,,5.97,2025.01.26,wrongmail,, PENDING , follow up 
,john capital,HSBC,Savings,USD,,,2024.11.18,client@mail.com,,Rejected, good payer 
60393,beta funds,BOFA,Savings,,49055,,07/16/2025, CLIENT@BANK.COM ,, PENDING ,
,john capital,,Savings,USD,282236,6.28,04-01-2026,wrongmail,1712345678, PENDING , follow up 
49576,john capital,, investment ,USD,350397,,04-10-2024,wrongmail,,, good payer 
93746,  alpha holdings ,, investment ,,$281244,3.31,23-12-2024, CLIENT@BANK.COM ,, PENDING ,
73500,john capital,HSBC,loan,USD,,,11/11/2025, CLIENT@BANK.COM ,01712-345678, PENDING , follow up 
44912,MARY INVEST,,Savings,,,8.56,29-05-2025,client@mail.com,,approved, follow up 
,  alpha holdings ,CITI,Savings,USD,,,2025.01.01,,1712345678,,
,beta funds,,Savings,BDT,$124334,,,,,Rejected, follow up 
81656,,HSBC, investment ,GBP,460197,10.59,04/21/2026,wrongmail,,approved, follow up 
,,CHASE,loan,BDT,346039,,2024.03.23,client@mail.com,,approved,
73698,john capital,WELLS FARGO,Savings,,247347,8.02,29-04-2025, CLIENT@BANK.COM ,01712345678,,
,john capital,BOFA,Savings,,376907,12.37,12/22/2025,client@mail.com,01712-345678,Rejected, HIGH RISK 
,beta funds,CHASE, investment ,GBP,,,2025.10.03,,1712345678, PENDING ,
89817,john capital,WELLS FARGO,Savings,USD,,10.66,10-05-2026, CLIENT@BANK.COM ,1712345678,Rejected,
,MARY INVEST,HSBC,loan,EUR,$381883,,,wrongmail,01712345678,, follow up 
,,BOFA, investment ,,50659,1.82,,wrongmail,01712345678,Rejected, HIGH RISK 
,MARY INVEST,, investment ,USD,$387894,7.18,03/28/2026,client@mail.com,01712-345678,Rejected, follow up 
86272,beta funds,CITI,CURRENT,USD,,,02/11/2025,,01712-345678,approved,
,beta funds,,loan,GBP,386334,1.9,,,01712-345678,approved,
84756,beta funds,WELLS FARGO, investment ,,316471,,06/18/2026,,1712345678,,
,john capital,CHASE,Savings,USD,120790,,22-11-2025,,01712-345678,approved,
,  alpha holdings ,CHASE,CURRENT,GBP,$490084,,,client@mail.com,01712-345678,Rejected, follow up 
70743,MARY INVEST,,loan,BDT,$296599,3.91,29-10-2024, CLIENT@BANK.COM ,01712-345678,, follow up 
,,WELLS FARGO, investment ,USD,,,05-11-2024,client@mail.com,1712345678, PENDING , good payer 
,beta funds,CITI,CURRENT,USD,$491007,9.58,27-09-2025, CLIENT@BANK.COM ,1712345678,approved, HIGH RISK 
24838,john capital,WELLS FARGO,loan,BDT,$152161,2.47,2024.04.03, CLIENT@BANK.COM ,1712345678,, HIGH RISK 
53258,  alpha holdings ,, investment ,GBP,366611,,,client@mail.com,1712345678, PENDING ,
,MARY INVEST,CITI,CURRENT,USD,239380,,28-02-2026,wrongmail,1712345678,approved, HIGH RISK 
67258,john capital,WELLS FARGO,CURRENT,USD,$69724,,07/19/2025, CLIENT@BANK.COM ,1712345678,, good payer 
,MARY INVEST,BOFA, investment ,USD,$120441,1.6,,wrongmail,,, follow up 
38845,  alpha holdings ,WELLS FARGO,Savings,USD,180443,,2024.06.21, CLIENT@BANK.COM ,1712345678,approved, follow up 
65464,john capital,HSBC,loan,,$295240,,2025.06.26,,01712-345678,,
51273,MARY INVEST,,CURRENT,BDT,$109148,6.64,09/17/2024,,01712-345678,approved, follow up 
34433,,HSBC, investment ,,476944,,2025.06.04,,,approved, HIGH RISK 
,,CHASE,loan,EUR,$12909,8.6,2024.05.31,client@mail.com,,Rejected, follow up 
,MARY INVEST,BOFA,loan,BDT,$322218,6.6,04-06-2024,client@mail.com,1712345678, PENDING , follow up 
,MARY INVEST,BOFA,loan,,$461533,,2026.04.15,,01712-345678,approved, good payer 
,john capital,WELLS FARGO,loan,,409813,9.94,17-08-2024,wrongmail,01712345678,Rejected, good payer 
73952,,HSBC,loan,USD,,11.36,20-04-2026, CLIENT@BANK.COM ,01712-345678,Rejected,
23150,  alpha holdings ,BOFA, investment ,USD,,9.52,2026.03.08,wrongmail,01712-345678,, HIGH RISK 
,beta funds,HSBC,CURRENT,EUR,,,09/13/2025,wrongmail,01712345678,approved, good payer 
97122,MARY INVEST,HSBC,loan,BDT,349902,,01/24/2025,wrongmail,01712345678,, good payer 
,beta funds,WELLS FARGO,CURRENT,,130999,2.97,2025.10.18, CLIENT@BANK.COM ,01712345678,approved, follow up 
,MARY INVEST,,Savings,GBP,,,,wrongmail,1712345678,approved, follow up 
,john capital,CITI,CURRENT,GBP,$190745,,19-11-2024,,,approved, HIGH RISK 
50436,MARY INVEST,BOFA,loan,,$27284,4.39,08/20/2024, CLIENT@BANK.COM ,01712-345678,Rejected, follow up 
11927,  alpha holdings ,HSBC,loan,USD,$340261,5.11,06/22/2025, CLIENT@BANK.COM ,1712345678,, good payer 
,beta funds,HSBC,loan,GBP,$275867,,2025.03.04, CLIENT@BANK.COM ,1712345678, PENDING ,
,,BOFA,CURRENT,EUR,,,02-12-2024,client@mail.com,,Rejected, follow up 
,john capital,BOFA,Savings,USD,$294924,,, CLIENT@BANK.COM ,01712-345678, PENDING , follow up 
,john capital,WELLS FARGO,loan,BDT,,7.16,06/09/2024, CLIENT@BANK.COM ,01712345678,approved, HIGH RISK 
,MARY INVEST,CHASE,loan,GBP,316896,,05/27/2024, CLIENT@BANK.COM ,01712345678, PENDING , HIGH RISK 
20380,  alpha holdings ,CITI,loan,BDT,195543,,07/04/2025,client@mail.com,01712345678,approved, good payer 
53821,beta funds,, investment ,EUR,,,02/21/2024,wrongmail,01712-345678, PENDING , good payer 
92080,MARY INVEST,,loan,EUR,,,2025.06.13,,01712-345678, PENDING , HIGH RISK 
16814,  alpha holdings ,WELLS FARGO,CURRENT,EUR,,,, CLIENT@BANK.COM ,01712345678,, HIGH RISK 
,  alpha holdings ,HSBC,CURRENT,BDT,$344384,,19-02-2024,client@mail.com,01712345678,, good payer 
,john capital,WELLS FARGO,CURRENT,BDT,,,03/07/2025,,,approved, HIGH RISK 
16765,,WELLS FARGO, investment ,EUR,,,2025.04.24,,1712345678,approved, HIGH RISK 
,beta funds,BOFA,loan,EUR,423145,5.67,2024.12.21, CLIENT@BANK.COM ,01712-345678,Rejected, good payer 
,  alpha holdings ,BOFA, investment ,USD,$153048,,2025.06.13, CLIENT@BANK.COM ,01712-345678,approved, follow up 
50843,MARY INVEST,WELLS FARGO, investment ,BDT,$457839,9.87,2024.11.19,,, PENDING , follow up 
,MARY INVEST,BOFA,CURRENT,GBP,$293560,6.98,,client@mail.com,01712-345678,Rejected, HIGH RISK 
,,HSBC,Savings,EUR,$496238,6.03,2026.03.16,,01712345678, PENDING , follow up 
,  alpha holdings ,,Savings,GBP,287270,,,wrongmail,01712345678,, follow up 
10790,beta funds,WELLS FARGO,loan,EUR,$54400,6.82,2024.02.23, CLIENT@BANK.COM ,1712345678,approved, follow up 
,john capital,HSBC,CURRENT,BDT,108591,10.37,, CLIENT@BANK.COM ,01712345678,approved, follow up 
,beta funds,WELLS FARGO,CURRENT,,13382,,26-06-2024,wrongmail,1712345678,, good payer 
,,,loan,BDT,,,2026.01.20,client@mail.com,01712-345678, PENDING , HIGH RISK 
50457,  alpha holdings ,CHASE,Savings,BDT,,5.62,,,01712-345678,approved, good payer 
28251,MARY INVEST,CITI,loan,USD,$53019,,13-01-2025,client@mail.com,,, HIGH RISK 
,beta funds,BOFA, investment ,BDT,,,02/18/2026,,1712345678, PENDING , HIGH RISK 
37219,,CHASE, investment ,USD,93765,,2024.04.15, CLIENT@BANK.COM ,01712345678,approved, good payer 
23825,  alpha holdings ,,Savings,,457613,7.24,30-11-2025,wrongmail,01712-345678,Rejected, HIGH RISK 
63476,beta funds,HSBC,Savings,,$102586,,2025.11.09,,01712345678,, good payer 
27922,  alpha holdings ,WELLS FARGO,CURRENT,EUR,,7.03,2024.05.05,client@mail.com,01712345678,approved, HIGH RISK 
42126,john capital,,loan,BDT,$412055,,30-09-2025, CLIENT@BANK.COM ,,,
,  alpha holdings ,HSBC,loan,BDT,$66543,,04/30/2025,wrongmail,,, good payer 
,beta funds,CHASE,loan,BDT,242698,8.4,18-04-2024,,1712345678,Rejected, good payer 
40702,  alpha holdings ,HSBC,Savings,USD,352764,9.38,07/22/2025,,01712345678,Rejected, good payer 
23973,  alpha holdings ,BOFA, investment ,BDT,$215498,2.29,23-04-2026,,01712-345678, PENDING , follow up 
,john capital,,Savings,EUR,167632,8.76,03/29/2026,client@mail.com,1712345678,Rejected, good payer 
,  alpha holdings ,CITI,CURRENT,EUR,,,2024.10.12,client@mail.com,01712-345678,, good payer 
,beta funds,HSBC,CURRENT,EUR,,,2025.05.26,wrongmail,01712345678, PENDING , follow up 
,MARY INVEST,CITI,Savings,USD,,6.88,11-05-2024,,,approved, good payer 
,  alpha holdings ,BOFA,loan,GBP,,,27-10-2025, CLIENT@BANK.COM ,1712345678,approved, follow up 
,MARY INVEST,BOFA,CURRENT,USD,302563,,10/27/2025,,01712345678,Rejected,
,  alpha holdings ,BOFA,Savings,BDT,$254750,11.15,01/17/2024, CLIENT@BANK.COM ,01712345678,Rejected, follow up 
,MARY INVEST,CITI,Savings,GBP,289399,9.16,, CLIENT@BANK.COM ,1712345678, PENDING , follow up 
89153,  alpha holdings ,HSBC,CURRENT,USD,$351596,,2025.02.16,wrongmail,1712345678,, good payer 
,MARY INVEST,HSBC, investment ,USD,,3.75,,wrongmail,1712345678,, follow up 
,john capital,WELLS FARGO, investment ,BDT,,11.1,2025.11.01,,01712345678,, good payer 
11499,,BOFA,Savings,USD,$306461,,,,1712345678,Rejected, follow up 
48330,,HSBC, investment ,EUR,149413,,,,, PENDING ,
27836,  alpha holdings ,CITI,Savings,EUR,,,26-05-2025, CLIENT@BANK.COM ,01712-345678,approved, good payer 
81724,john capital,BOFA,loan,,489532,,28-12-2024,client@mail.com,01712-345678,, good payer 
69701,john capital,CHASE,Savings,BDT,$29155,6.13,,client@mail.com,, PENDING , follow up 
,beta funds,HSBC, investment ,GBP,139737,1.52,06-01-2025,client@mail.com,1712345678,approved, follow up 
32686,,HSBC,loan,GBP,40757,,2025.11.26,wrongmail,,Rejected, good payer 
98309,beta funds,WELLS FARGO,CURRENT,,300810,,2025.06.07,wrongmail,01712345678,approved,
86875,beta funds,CHASE, investment ,GBP,,,2026.01.20, CLIENT@BANK.COM ,,Rejected, good payer 
55312,,,Savings,BDT,284286,4.5,2024.01.20,,1712345678,Rejected,
79142,beta funds,WELLS FARGO,Savings,,,11.87,04-06-2026, CLIENT@BANK.COM ,01712-345678,, follow up 
,,HSBC,Savings,EUR,474812,5.08,26-02-2025,wrongmail,1712345678,, HIGH RISK 
,,WELLS FARGO,Savings,BDT,$14157,,29-06-2025, CLIENT@BANK.COM ,01712345678, PENDING , good payer 
,beta funds,CITI,loan,GBP,408482,11.84,2025.03.24, CLIENT@BANK.COM ,01712345678,, HIGH RISK 
90896,,CITI,CURRENT,GBP,198036,3.03,04/15/2026, CLIENT@BANK.COM ,01712-345678,Rejected, HIGH RISK 
,,WELLS FARGO, investment ,EUR,,,2025.10.20,wrongmail,1712345678,approved,
,beta funds,, investment ,EUR,386009,,09/07/2024, CLIENT@BANK.COM ,01712-345678,Rejected, good payer 
89236,MARY INVEST,CHASE,Savings,,,3.84,, CLIENT@BANK.COM ,01712-345678,Rejected, good payer 
68272,  alpha holdings ,CITI,Savings,BDT,$252566,,,client@mail.com,01712-345678,approved, good payer 
,  alpha holdings ,,Savings,GBP,,5.87,01-01-2024, CLIENT@BANK.COM ,01712-345678,approved,
30425,MARY INVEST,HSBC,loan,,,,08/21/2024,wrongmail,01712-345678, PENDING , HIGH RISK 
10537,MARY INVEST,CITI,loan,EUR,$308077,,30-01-2024,client@mail.com,, PENDING , HIGH RISK 
91987,,CHASE,loan,EUR,,5.47,2025.04.05,,01712-345678,approved, follow up 
,,CITI, investment ,,$434808,7.6,17-01-2024,,01712-345678,Rejected, good payer 
28771,beta funds,CITI, investment ,BDT,271462,,01/11/2026, CLIENT@BANK.COM ,01712345678,Rejected,
,john capital,CHASE,loan,,309340,12.08,2024.07.14,,1712345678,, good payer 
,,CITI,Savings,BDT,,,17-12-2024,,01712-345678,, HIGH RISK 
,,WELLS FARGO,Savings,BDT,$382769,4.64,12/16/2024,,01712-345678,approved, HIGH RISK 
87149,beta funds,,loan,,$351640,3.38,16-09-2024,client@mail.com,1712345678,, good payer 
,MARY INVEST,HSBC, investment ,USD,$171982,4.44,2025.06.21,client@mail.com,,approved, HIGH RISK 
,,HSBC,CURRENT,EUR,$391848,7.88,08-12-2024, CLIENT@BANK.COM ,, PENDING ,
26048,MARY INVEST,WELLS FARGO,CURRENT,EUR,$194877,6.03,2025.06.20,,,approved,
,  alpha holdings ,HSBC,loan,,,,2025.07.28,,01712345678, PENDING ,
40656,,CITI,Savings,GBP,,,, CLIENT@BANK.COM ,1712345678,, follow up 
73204,beta funds,CITI,Savings,USD,$74120,,, CLIENT@BANK.COM ,,Rejected,
,  alpha holdings ,CITI,Savings,GBP,,,12-09-2024,wrongmail,01712-345678,, follow up 
30991,john capital,,Savings,BDT,44758,,2026.04.01,client@mail.com,1712345678,Rejected, HIGH RISK 
,  alpha holdings ,CHASE,loan,,,8.17,23-02-2024, CLIENT@BANK.COM ,01712-345678,Rejected, HIGH RISK 
95265,john capital,WELLS FARGO,CURRENT,EUR,,,12-01-2026,,, PENDING , good payer 
,MARY INVEST,WELLS FARGO,Savings,,,,,wrongmail,,approved, HIGH RISK 
40374,  alpha holdings ,,Savings,GBP,$461611,1.52,13-03-2026, CLIENT@BANK.COM ,01712-345678,, HIGH RISK 
48785,MARY INVEST,CHASE,CURRENT,EUR,38558,,,wrongmail,,,
,,,loan,BDT,271146,,10/01/2025, CLIENT@BANK.COM ,1712345678,Rejected, follow up 
52572,MARY INVEST,BOFA,loan,BDT,$316272,,13-06-2026,wrongmail,01712345678,, follow up 
10651,beta funds,BOFA,Savings,BDT,,5.12,03/31/2024, CLIENT@BANK.COM ,1712345678,approved, HIGH RISK 
,beta funds,HSBC,CURRENT,BDT,$374564,1.66,11/23/2025,,1712345678,Rejected, HIGH RISK 
,MARY INVEST,WELLS FARGO,CURRENT,,406784,,,,,Rejected, good payer 
,  alpha holdings ,CITI,Savings,USD,$452896,11.37,27-01-2026,wrongmail,1712345678,approved,
,,HSBC,Savings,EUR,,,,client@mail.com,01712345678,, good payer 
,  alpha holdings ,BOFA, investment ,BDT,$400862,,25-11-2025,,01712345678,Rejected, good payer 
73279,MARY INVEST,, investment ,EUR,,5.64,07/23/2025,,01712-345678,approved, good payer 
67090,beta funds,, investment ,GBP,,6.57,,client@mail.com,,approved, HIGH RISK 
57680,beta funds,CHASE,CURRENT,EUR,,,11/30/2024,client@mail.com,1712345678,, HIGH RISK 
83562,beta funds,,loan,GBP,,,12-08-2025,,1712345678,, follow up 
,beta funds,CITI,CURRENT,BDT,419832,7.1,,wrongmail,01712-345678,,
99521,MARY INVEST,WELLS FARGO, investment ,GBP,186930,8.65,2025.05.25,wrongmail,01712-345678, PENDING , HIGH RISK 
,MARY INVEST,BOFA,CURRENT,BDT,,7.54,03/08/2026,wrongmail,01712-345678,Rejected, good payer 
77266,,BOFA, investment ,EUR,,7.07,11/13/2024,client@mail.com,1712345678,Rejected,
29092,  alpha holdings ,WELLS FARGO,CURRENT,USD,,,,wrongmail,,approved, good payer 
,,WELLS FARGO,loan,EUR,,9.11,11/06/2024,client@mail.com,01712345678,approved, HIGH RISK 
,MARY INVEST,, investment ,USD,415506,,24-05-2024,client@mail.com,, PENDING , follow up 
24550,beta funds,, investment ,BDT,$346311,8.08,01/12/2026,wrongmail,01712-345678,, HIGH RISK 
,MARY INVEST,WELLS FARGO,loan,EUR,485646,3.15,03/24/2026,wrongmail,,,
90778,,HSBC,Savings,BDT,$259407,,09/18/2025,,01712-345678, PENDING , good payer 
,beta funds,CHASE,Savings,EUR,,,08/15/2025, CLIENT@BANK.COM ,01712-345678,approved,
88818,john capital,CHASE,loan,GBP,,,08/05/2024,client@mail.com,01712345678,approved,
,beta funds,CHASE,CURRENT,EUR,,11.42,2024.12.26,,1712345678,, follow up 
