client_id,id_missing,client_name,bank_name,account_type,currency,transaction_amount,risk_category,interest_rate,interest_classification,maturity_date,maturity_status,email,email_check,phone,loan_status,remarks
52081,No,Beta Funds,Unknown Bank,Current,EUR,195312,Medium,9.79,Medium,4/11/2025,Expired,Unknown,Missing,1712345678,Pending,Good Payer
null,Yes,Alpha Holdings,BOFA,Investment,GBP,497891,High,null,Unknown,8/9/2025,Expired,Unknown,Missing,1712345678,Unknown,High Risk
76749,No,Mary Invest,BOFA,Savings,GBP,394042,High,8.13,Medium,4/16/2025,Expired,Unknown,Missing,1712345678,Approved,No Remarks
null,Yes,Alpha Holdings,HSBC,Loan,GBP,46978,Low,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Rejected,Follow Up
93047,No,Beta Funds,Wells Fargo,Current,Unknown,493548,High,null,Unknown,5/26/2024,Expired,client@mail.com,Valid,Unknown,Approved,Good Payer
88769,No,John Capital,CHASE,Savings,USD,null,Unknown,2.15,Low,1/10/2025,Expired,Invalid Email,Invalid,1712345678,Pending,No Remarks
null,Yes,John Capital,CITI,Current,GBP,139573,Medium,4.4,Low,null,Unknown,client@bank.com,Valid,1712345678,Rejected,Good Payer
34479,No,Mary Invest,CHASE,Investment,Unknown,313682,High,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Approved,Follow Up
88312,No,John Capital,BOFA,Investment,EUR,389556,High,null,Unknown,6/2/2024,Expired,Unknown,Missing,1712345678,Approved,Follow Up
40497,No,Unknown Client,CHASE,Savings,Unknown,null,Unknown,10.84,High,5/9/2024,Expired,Unknown,Missing,Unknown,Rejected,Good Payer
52551,No,John Capital,BOFA,Current,EUR,null,Unknown,11.35,High,3/30/2025,Expired,client@mail.com,Valid,1712345678,Rejected,Follow Up
81317,No,Unknown Client,BOFA,Loan,USD,251325,Medium,5.77,Medium,2/19/2026,Expired,Invalid Email,Invalid,1712345678,Unknown,No Remarks
null,Yes,Alpha Holdings,BOFA,Current,USD,467360,High,1.88,Low,9/9/2024,Expired,client@mail.com,Valid,Unknown,Pending,No Remarks
56657,No,John Capital,CHASE,Current,USD,null,Unknown,11.48,High,3/30/2024,Expired,client@mail.com,Valid,1712345678,Rejected,High Risk
null,Yes,Mary Invest,Unknown Bank,Investment,EUR,330475,High,null,Unknown,10/9/2025,Expired,Invalid Email,Invalid,1712345678,Approved,Follow Up
84838,No,John Capital,CHASE,Current,USD,371555,High,12.06,High,null,Unknown,Unknown,Missing,Unknown,Rejected,No Remarks
23691,No,Alpha Holdings,CHASE,Current,BDT,48160,Low,null,Unknown,4/28/2025,Expired,Unknown,Missing,Unknown,Unknown,Follow Up
71333,No,John Capital,BOFA,Investment,Unknown,195448,Medium,null,Unknown,5/3/2024,Expired,client@mail.com,Valid,1712345678,Unknown,Follow Up
null,Yes,Unknown Client,CITI,Loan,Unknown,344963,High,9.04,Medium,6/22/2025,Expired,Invalid Email,Invalid,1712345678,Rejected,Follow Up
77351,No,Unknown Client,Unknown Bank,Current,GBP,347992,High,null,Unknown,null,Unknown,Invalid Email,Invalid,1712345678,Approved,High Risk
87784,No,John Capital,CHASE,Loan,BDT,274780,Medium,null,Unknown,6/13/2024,Expired,Invalid Email,Invalid,1712345678,Unknown,Good Payer
17674,No,Unknown Client,Unknown Bank,Savings,BDT,null,Unknown,12.18,High,10/8/2025,Expired,Unknown,Missing,1712345678,Approved,No Remarks
87725,No,Alpha Holdings,HSBC,Current,Unknown,null,Unknown,null,Unknown,1/29/2026,Expired,Invalid Email,Invalid,1712345678,Approved,No Remarks
23543,No,Unknown Client,BOFA,Current,GBP,420271,High,null,Unknown,10/12/2025,Expired,Unknown,Missing,Unknown,Rejected,Good Payer
75773,No,Beta Funds,Unknown Bank,Loan,Unknown,null,Unknown,10.32,High,9/27/2024,Expired,client@mail.com,Valid,1712345678,Approved,Good Payer
41546,No,John Capital,Unknown Bank,Savings,USD,null,Unknown,null,Unknown,11/26/2025,Expired,client@mail.com,Valid,1712345678,Unknown,No Remarks
null,Yes,Unknown Client,BOFA,Investment,Unknown,382237,High,4.83,Low,6/4/2025,Expired,client@mail.com,Valid,Unknown,Rejected,Good Payer
13749,No,Mary Invest,BOFA,Current,Unknown,null,Unknown,null,Unknown,3/8/2024,Expired,Invalid Email,Invalid,Unknown,Unknown,Good Payer
84870,No,Beta Funds,CHASE,Loan,Unknown,null,Unknown,null,Unknown,7/26/2025,Expired,Unknown,Missing,Unknown,Approved,High Risk
21486,No,Beta Funds,Unknown Bank,Current,USD,149226,Medium,12.11,High,1/7/2024,Expired,Invalid Email,Invalid,1712345678,Rejected,High Risk
66947,No,Alpha Holdings,BOFA,Loan,GBP,52037,Low,null,Unknown,2/21/2026,Expired,Unknown,Missing,Unknown,Rejected,No Remarks
90451,No,Alpha Holdings,CHASE,Current,EUR,362172,High,6.09,Medium,8/22/2025,Expired,client@mail.com,Valid,1712345678,Pending,No Remarks
37044,No,Alpha Holdings,Wells Fargo,Savings,USD,336174,High,null,Unknown,4/26/2024,Expired,client@mail.com,Valid,1712345678,Unknown,No Remarks
59149,No,Beta Funds,CITI,Current,Unknown,null,Unknown,10.47,High,10/23/2024,Expired,Unknown,Missing,1712345678,Pending,Follow Up
41502,No,Mary Invest,CITI,Investment,BDT,310119,High,6.6,Medium,7/27/2024,Expired,client@mail.com,Valid,1712345678,Rejected,High Risk
null,Yes,Beta Funds,Unknown Bank,Loan,GBP,null,Unknown,6.2,Medium,null,Unknown,client@mail.com,Valid,1712345678,Pending,High Risk
null,Yes,John Capital,BOFA,Current,EUR,35568,Low,null,Unknown,5/26/2025,Expired,Invalid Email,Invalid,1712345678,Approved,No Remarks
null,Yes,Unknown Client,HSBC,Loan,Unknown,255921,Medium,null,Unknown,11/27/2024,Expired,Invalid Email,Invalid,1712345678,Pending,No Remarks
null,Yes,Unknown Client,CHASE,Loan,EUR,null,Unknown,null,Unknown,10/21/2025,Expired,client@bank.com,Valid,1712345678,Pending,High Risk
null,Yes,Beta Funds,Wells Fargo,Loan,EUR,null,Unknown,5.15,Medium,2/19/2026,Expired,client@mail.com,Valid,1712345678,Unknown,Follow Up
null,Yes,John Capital,CHASE,Savings,USD,125067,Medium,null,Unknown,8/5/2024,Expired,client@mail.com,Valid,Unknown,Unknown,Good Payer
null,Yes,Alpha Holdings,Unknown Bank,Investment,GBP,null,Unknown,9.42,Medium,12/9/2025,Expired,Invalid Email,Invalid,Unknown,Unknown,Good Payer
null,Yes,John Capital,CITI,Investment,USD,57864,Low,null,Unknown,3/30/2026,Expired,Unknown,Missing,Unknown,Unknown,High Risk
25803,No,Alpha Holdings,Wells Fargo,Investment,EUR,null,Unknown,10.36,High,12/19/2024,Expired,Invalid Email,Invalid,Unknown,Approved,Follow Up
55897,No,Mary Invest,HSBC,Loan,GBP,37515,Low,10.3,High,12/5/2025,Expired,client@mail.com,Valid,Unknown,Approved,Good Payer
null,Yes,Beta Funds,CITI,Current,Unknown,null,Unknown,null,Unknown,4/2/2024,Expired,Invalid Email,Invalid,Unknown,Approved,Follow Up
45070,No,Beta Funds,Wells Fargo,Savings,EUR,128854,Medium,5.56,Medium,2/23/2026,Expired,Unknown,Missing,1712345678,Approved,Good Payer
91144,No,Mary Invest,Unknown Bank,Loan,GBP,496501,High,3.87,Low,10/12/2024,Expired,Unknown,Missing,1712345678,Rejected,Follow Up
34922,No,Mary Invest,Unknown Bank,Loan,BDT,379176,High,6,Medium,8/15/2024,Expired,client@bank.com,Valid,1712345678,Approved,High Risk
null,Yes,Unknown Client,CHASE,Loan,EUR,92333,Low,null,Unknown,4/10/2024,Expired,Unknown,Missing,1712345678,Unknown,High Risk
87935,No,Unknown Client,CHASE,Savings,BDT,371506,High,10.83,High,2/18/2025,Expired,client@mail.com,Valid,1712345678,Approved,No Remarks
null,Yes,Beta Funds,Unknown Bank,Savings,USD,117693,Medium,null,Unknown,3/1/2024,Expired,Invalid Email,Invalid,1712345678,Approved,Good Payer
52426,No,Unknown Client,BOFA,Investment,EUR,15411,Low,8.16,Medium,8/7/2024,Expired,Invalid Email,Invalid,Unknown,Unknown,High Risk
null,Yes,Unknown Client,HSBC,Investment,BDT,290425,Medium,6.32,Medium,4/9/2026,Expired,Unknown,Missing,1712345678,Pending,Good Payer
51641,No,Alpha Holdings,CHASE,Investment,EUR,267034,Medium,null,Unknown,9/25/2025,Expired,client@mail.com,Valid,Unknown,Pending,Follow Up
87099,No,Alpha Holdings,BOFA,Loan,EUR,160741,Medium,7.05,Medium,5/23/2024,Expired,client@bank.com,Valid,1712345678,Unknown,No Remarks
null,Yes,Beta Funds,CHASE,Investment,Unknown,null,Unknown,5.27,Medium,null,Unknown,Invalid Email,Invalid,1712345678,Unknown,Good Payer
44280,No,Beta Funds,HSBC,Current,Unknown,null,Unknown,null,Unknown,null,Unknown,client@mail.com,Valid,1712345678,Rejected,No Remarks
null,Yes,Unknown Client,HSBC,Loan,EUR,306684,High,null,Unknown,8/29/2024,Expired,Unknown,Missing,1712345678,Unknown,No Remarks
28251,No,Mary Invest,CITI,Loan,USD,53019,Low,null,Unknown,1/13/2025,Expired,client@mail.com,Valid,Unknown,Unknown,High Risk
null,Yes,Alpha Holdings,CITI,Savings,USD,null,Unknown,null,Unknown,1/1/2025,Expired,Unknown,Missing,1712345678,Unknown,No Remarks
61132,No,Beta Funds,BOFA,Investment,BDT,206282,Medium,null,Unknown,1/25/2025,Expired,client@mail.com,Valid,1712345678,Approved,No Remarks
null,Yes,Beta Funds,Unknown Bank,Loan,BDT,339226,High,10.46,High,12/23/2024,Expired,client@bank.com,Valid,1712345678,Rejected,No Remarks
60211,No,Unknown Client,HSBC,Loan,USD,50029,Low,4.58,Low,5/25/2024,Expired,Unknown,Missing,1712345678,Approved,Good Payer
null,Yes,John Capital,CITI,Investment,GBP,487463,High,2.91,Low,null,Unknown,Invalid Email,Invalid,Unknown,Approved,No Remarks
null,Yes,Unknown Client,BOFA,Investment,GBP,59071,Low,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Approved,No Remarks
19442,No,Beta Funds,Wells Fargo,Current,GBP,null,Unknown,null,Unknown,1/31/2026,Expired,client@mail.com,Valid,Unknown,Unknown,High Risk
24624,No,Unknown Client,CHASE,Loan,USD,73077,Low,8.24,Medium,null,Unknown,Invalid Email,Invalid,1712345678,Unknown,No Remarks
10580,No,Unknown Client,Unknown Bank,Investment,Unknown,null,Unknown,null,Unknown,null,Unknown,Unknown,Missing,1712345678,Pending,High Risk
88075,No,Unknown Client,Unknown Bank,Investment,USD,248494,Medium,3.28,Low,9/13/2025,Expired,client@bank.com,Valid,Unknown,Approved,Follow Up
93971,No,Unknown Client,Unknown Bank,Current,USD,417750,High,null,Unknown,2/3/2025,Expired,Unknown,Missing,1712345678,Approved,High Risk
95440,No,Unknown Client,Unknown Bank,Savings,BDT,399283,High,8.25,Medium,null,Unknown,Unknown,Missing,1712345678,Rejected,Follow Up
null,Yes,Alpha Holdings,BOFA,Investment,USD,310450,High,null,Unknown,9/28/2025,Expired,client@mail.com,Valid,1712345678,Unknown,No Remarks
36641,No,Beta Funds,HSBC,Loan,EUR,243945,Medium,7.45,Medium,6/5/2024,Expired,Invalid Email,Invalid,1712345678,Approved,No Remarks
72181,No,Alpha Holdings,HSBC,Savings,USD,127866,Medium,1.66,Low,3/17/2026,Expired,Unknown,Missing,1712345678,Approved,Follow Up
null,Yes,Beta Funds,CITI,Loan,Unknown,null,Unknown,null,Unknown,7/7/2024,Expired,Unknown,Missing,Unknown,Rejected,No Remarks
null,Yes,John Capital,BOFA,Current,Unknown,311694,High,7.1,Medium,11/28/2025,Expired,Invalid Email,Invalid,1712345678,Unknown,Good Payer
50082,No,Mary Invest,HSBC,Current,Unknown,null,Unknown,null,Unknown,7/15/2024,Expired,Unknown,Missing,Unknown,Approved,Good Payer
null,Yes,John Capital,BOFA,Loan,BDT,53877,Low,null,Unknown,6/1/2024,Expired,Invalid Email,Invalid,1712345678,Unknown,No Remarks
null,Yes,Mary Invest,BOFA,Savings,GBP,456843,High,null,Unknown,12/1/2025,Expired,client@mail.com,Valid,1712345678,Pending,High Risk
null,Yes,John Capital,Wells Fargo,Current,EUR,null,Unknown,null,Unknown,9/30/2025,Expired,Invalid Email,Invalid,Unknown,Rejected,Good Payer
null,Yes,Beta Funds,BOFA,Investment,EUR,null,Unknown,null,Unknown,5/21/2024,Expired,Unknown,Missing,1712345678,Approved,Follow Up
80074,No,Beta Funds,Wells Fargo,Current,GBP,366095,High,null,Unknown,1/6/2024,Expired,Unknown,Missing,1712345678,Pending,No Remarks
58788,No,John Capital,Wells Fargo,Current,EUR,130303,Medium,4.07,Low,null,Unknown,Unknown,Missing,1712345678,Unknown,No Remarks
null,Yes,John Capital,HSBC,Savings,EUR,null,Unknown,4.71,Low,3/1/2025,Expired,client@mail.com,Valid,Unknown,Rejected,Follow Up
41017,No,John Capital,Wells Fargo,Current,GBP,null,Unknown,8.11,Medium,8/21/2024,Expired,client@bank.com,Valid,1712345678,Rejected,Good Payer
null,Yes,Mary Invest,CITI,Investment,GBP,69487,Low,null,Unknown,8/30/2025,Expired,client@bank.com,Valid,1712345678,Pending,High Risk
null,Yes,Alpha Holdings,CITI,Current,Unknown,null,Unknown,7.59,Medium,6/2/2026,Expired,Unknown,Missing,1712345678,Unknown,Follow Up
67797,No,John Capital,CITI,Current,BDT,null,Unknown,4.86,Low,3/9/2025,Expired,client@bank.com,Valid,Unknown,Pending,Follow Up
63475,No,John Capital,Unknown Bank,Savings,GBP,320835,High,null,Unknown,null,Unknown,client@mail.com,Valid,1712345678,Approved,Good Payer
null,Yes,Beta Funds,CHASE,Investment,GBP,null,Unknown,null,Unknown,10/3/2025,Expired,Unknown,Missing,1712345678,Pending,No Remarks
null,Yes,Alpha Holdings,BOFA,Savings,BDT,null,Unknown,null,Unknown,12/26/2024,Expired,client@bank.com,Valid,1712345678,Rejected,Good Payer
null,Yes,John Capital,CITI,Loan,GBP,null,Unknown,null,Unknown,2/29/2024,Expired,Invalid Email,Invalid,1712345678,Approved,Follow Up
null,Yes,Unknown Client,BOFA,Current,USD,456145,High,null,Unknown,3/25/2025,Expired,client@bank.com,Valid,1712345678,Approved,High Risk
null,Yes,Unknown Client,Wells Fargo,Loan,EUR,346203,High,9.82,Medium,11/5/2025,Expired,Invalid Email,Invalid,1712345678,Rejected,No Remarks
null,Yes,Mary Invest,HSBC,Current,USD,370167,High,11.81,High,10/8/2024,Expired,client@bank.com,Valid,1712345678,Pending,Good Payer
null,Yes,John Capital,CHASE,Loan,EUR,463042,High,2.1,Low,9/4/2024,Expired,client@bank.com,Valid,1712345678,Unknown,No Remarks
null,Yes,Unknown Client,CITI,Current,BDT,null,Unknown,4.6,Low,4/22/2026,Expired,client@mail.com,Valid,1712345678,Rejected,Follow Up
null,Yes,Alpha Holdings,CITI,Loan,EUR,null,Unknown,7.33,Medium,5/28/2025,Expired,client@bank.com,Valid,1712345678,Pending,Good Payer
63483,No,John Capital,CHASE,Investment,Unknown,null,Unknown,3.81,Low,6/17/2024,Expired,client@mail.com,Valid,1712345678,Rejected,Good Payer
78141,No,John Capital,CITI,Savings,EUR,409689,High,null,Unknown,3/29/2026,Expired,client@bank.com,Valid,1712345678,Unknown,High Risk
null,Yes,Mary Invest,HSBC,Current,EUR,480182,High,null,Unknown,12/26/2024,Expired,Unknown,Missing,1712345678,Approved,Follow Up
86660,No,Beta Funds,HSBC,Current,GBP,350167,High,1.85,Low,null,Unknown,Invalid Email,Invalid,1712345678,Pending,High Risk
46310,No,John Capital,HSBC,Investment,Unknown,null,Unknown,8.03,Medium,null,Unknown,client@bank.com,Valid,1712345678,Rejected,Follow Up
28199,No,Unknown Client,CITI,Savings,BDT,283128,Medium,11.28,High,9/3/2025,Expired,client@bank.com,Valid,Unknown,Approved,High Risk
44206,No,Alpha Holdings,Unknown Bank,Savings,GBP,403133,High,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Approved,High Risk
null,Yes,John Capital,CITI,Savings,GBP,null,Unknown,6.09,Medium,2/7/2024,Expired,Invalid Email,Invalid,1712345678,Unknown,High Risk
null,Yes,Unknown Client,CHASE,Current,USD,289472,Medium,8.11,Medium,8/14/2025,Expired,client@bank.com,Valid,1712345678,Rejected,No Remarks
null,Yes,Alpha Holdings,HSBC,Savings,USD,null,Unknown,8.88,Medium,null,Unknown,Unknown,Missing,1712345678,Approved,No Remarks
null,Yes,Alpha Holdings,CHASE,Investment,Unknown,143253,Medium,null,Unknown,12/3/2025,Expired,client@mail.com,Valid,1712345678,Rejected,No Remarks
null,Yes,Beta Funds,CHASE,Savings,Unknown,365587,High,null,Unknown,12/30/2025,Expired,client@bank.com,Valid,1712345678,Rejected,No Remarks
63196,No,Alpha Holdings,Unknown Bank,Savings,Unknown,322516,High,5.96,Medium,7/23/2025,Expired,Invalid Email,Invalid,1712345678,Approved,High Risk
null,Yes,Beta Funds,Wells Fargo,Loan,BDT,309621,High,11.81,High,6/2/2025,Expired,Invalid Email,Invalid,Unknown,Rejected,Follow Up
31491,No,Unknown Client,CHASE,Investment,Unknown,null,Unknown,5.66,Medium,null,Unknown,client@mail.com,Valid,1712345678,Unknown,Good Payer
null,Yes,Mary Invest,Unknown Bank,Loan,GBP,null,Unknown,11.27,High,5/8/2026,Expired,Invalid Email,Invalid,Unknown,Pending,Good Payer
null,Yes,Alpha Holdings,Unknown Bank,Loan,BDT,97431,Low,7.99,Medium,2/8/2024,Expired,client@bank.com,Valid,1712345678,Unknown,High Risk
59483,No,Beta Funds,Wells Fargo,Savings,Unknown,158167,Medium,null,Unknown,9/25/2024,Expired,Unknown,Missing,1712345678,Approved,No Remarks
38965,No,Mary Invest,HSBC,Savings,Unknown,null,Unknown,null,Unknown,2/8/2024,Expired,client@mail.com,Valid,1712345678,Approved,Good Payer
60739,No,John Capital,CITI,Savings,Unknown,304169,High,12.41,High,8/13/2024,Expired,Unknown,Missing,1712345678,Pending,High Risk
92798,No,Beta Funds,Wells Fargo,Savings,BDT,null,Unknown,null,Unknown,1/6/2026,Expired,Unknown,Missing,1712345678,Approved,Follow Up
null,Yes,Mary Invest,Unknown Bank,Savings,BDT,113393,Medium,null,Unknown,11/27/2024,Expired,Unknown,Missing,1712345678,Approved,Follow Up
null,Yes,Unknown Client,HSBC,Savings,USD,270297,Medium,3.46,Low,5/28/2025,Expired,Unknown,Missing,1712345678,Pending,Follow Up
23871,No,Beta Funds,Wells Fargo,Loan,USD,190165,Medium,null,Unknown,8/20/2024,Expired,Unknown,Missing,1712345678,Pending,Follow Up
null,Yes,Beta Funds,Unknown Bank,Savings,EUR,224535,Medium,8.34,Medium,null,Unknown,Unknown,Missing,1712345678,Unknown,High Risk
null,Yes,Alpha Holdings,CHASE,Savings,BDT,null,Unknown,5.67,Medium,7/3/2025,Expired,Unknown,Missing,1712345678,Unknown,High Risk
84490,No,Alpha Holdings,BOFA,Investment,Unknown,490399,High,null,Unknown,10/19/2025,Expired,Invalid Email,Invalid,1712345678,Pending,Good Payer
null,Yes,Unknown Client,Wells Fargo,Investment,BDT,null,Unknown,null,Unknown,1/13/2025,Expired,Invalid Email,Invalid,1712345678,Rejected,No Remarks
55779,No,Alpha Holdings,CITI,Loan,BDT,404648,High,5.08,Medium,3/1/2025,Expired,client@bank.com,Valid,1712345678,Pending,High Risk
null,Yes,Mary Invest,HSBC,Savings,USD,null,Unknown,10.53,High,5/25/2025,Expired,client@bank.com,Valid,1712345678,Unknown,High Risk
38058,No,Beta Funds,Unknown Bank,Loan,GBP,279325,Medium,null,Unknown,1/23/2026,Expired,Unknown,Missing,1712345678,Rejected,Follow Up
null,Yes,Mary Invest,HSBC,Current,Unknown,229609,Medium,2.07,Low,1/9/2024,Expired,Unknown,Missing,1712345678,Pending,High Risk
null,Yes,Mary Invest,CITI,Current,EUR,null,Unknown,6.65,Medium,4/14/2025,Expired,client@bank.com,Valid,1712345678,Rejected,High Risk
null,Yes,Unknown Client,Unknown Bank,Savings,Unknown,279818,Medium,3.42,Low,7/3/2025,Expired,Invalid Email,Invalid,1712345678,Pending,No Remarks
null,Yes,John Capital,Wells Fargo,Savings,EUR,63411,Low,null,Unknown,9/25/2024,Expired,client@bank.com,Valid,Unknown,Pending,Good Payer
null,Yes,John Capital,Wells Fargo,Loan,GBP,396356,High,null,Unknown,3/25/2025,Expired,Unknown,Missing,Unknown,Unknown,High Risk
null,Yes,Mary Invest,Unknown Bank,Current,Unknown,169909,Medium,null,Unknown,8/27/2024,Expired,Invalid Email,Invalid,1712345678,Rejected,No Remarks
null,Yes,Alpha Holdings,CHASE,Savings,USD,null,Unknown,8.59,Medium,2/28/2025,Expired,Unknown,Missing,1712345678,Rejected,High Risk
null,Yes,Mary Invest,Unknown Bank,Investment,Unknown,344923,High,3,Low,null,Unknown,Invalid Email,Invalid,1712345678,Rejected,Good Payer
null,Yes,John Capital,BOFA,Loan,USD,null,Unknown,11.65,High,null,Unknown,Unknown,Missing,1712345678,Pending,Follow Up
null,Yes,Mary Invest,CITI,Savings,BDT,null,Unknown,5.28,Medium,9/14/2025,Expired,client@mail.com,Valid,1712345678,Unknown,No Remarks
null,Yes,Unknown Client,HSBC,Current,GBP,null,Unknown,4.84,Low,8/12/2025,Expired,Invalid Email,Invalid,1712345678,Approved,No Remarks
55878,No,Alpha Holdings,Wells Fargo,Current,USD,277159,Medium,null,Unknown,10/10/2024,Expired,client@mail.com,Valid,1712345678,Approved,Follow Up
54586,No,Alpha Holdings,Unknown Bank,Current,Unknown,null,Unknown,5.79,Medium,10/23/2025,Expired,Unknown,Missing,1712345678,Unknown,Follow Up
52522,No,Beta Funds,CHASE,Savings,GBP,77499,Low,null,Unknown,4/22/2024,Expired,Unknown,Missing,1712345678,Approved,No Remarks
null,Yes,John Capital,HSBC,Current,EUR,206522,Medium,null,Unknown,2/27/2024,Expired,Unknown,Missing,Unknown,Rejected,No Remarks
21620,No,Alpha Holdings,CHASE,Loan,USD,null,Unknown,null,Unknown,11/25/2024,Expired,client@mail.com,Valid,1712345678,Approved,High Risk
68547,No,Beta Funds,CITI,Savings,BDT,248871,Medium,10.54,High,2/11/2025,Expired,Unknown,Missing,1712345678,Approved,High Risk
50825,No,Beta Funds,HSBC,Savings,Unknown,112513,Medium,null,Unknown,12/16/2024,Expired,Unknown,Missing,1712345678,Pending,High Risk
11487,No,Alpha Holdings,CHASE,Loan,Unknown,147401,Medium,null,Unknown,null,Unknown,client@bank.com,Valid,1712345678,Unknown,Good Payer
36074,No,John Capital,CHASE,Loan,GBP,null,Unknown,null,Unknown,null,Unknown,Unknown,Missing,Unknown,Rejected,No Remarks
null,Yes,Unknown Client,CITI,Loan,USD,null,Unknown,5.62,Medium,6/9/2025,Expired,client@mail.com,Valid,Unknown,Pending,Good Payer
